0.30526,-0.060911,-0.25472,NaN,1.0901,0.65862,0.99472,-1.4493,-2.8514,-0.62167,-0.24884,-0.38958,1.5729,NaN,NaN,-0.54907,-0.54907,-1.1432,-0.42103,1.2632,0.33677,-0.43122,-1.2602,-1.1517,0.62334,1.5559,0.74107,0.78084,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
1.5442,1.4882,1.1937,NaN,1.2189,0.1475,0.99472,-1.4493,0.30619,-0.62167,0.70049,1.7111,-0.63794,NaN,NaN,-0.96275,-0.96275,-1.4788,-0.8811,-0.77356,-0.67355,-1.305,-0.13624,-1.5722,1.3852,-0.12203,0.74107,0.42978,NaN,NaN,NaN,NaN,-0.4729,-0.41132,0.11492,-0.39104,NaN
0.80162,0.96602,0.65187,NaN,1.4449,0.73545,-0.092226,0.68582,0.30619,0.44683,1.1751,0.87082,-0.4537,NaN,NaN,-0.96275,-0.96275,0.19935,0.49911,-0.77356,-0.67355,-0.3064,-1.0354,0.53,0.62334,-0.45763,-0.09644,1.1319,NaN,NaN,NaN,NaN,-0.30111,-0.41132,0.92179,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-1.1792,-1.4493,0.30619,-0.087423,-1.6728,-1.2298,-1.0064,NaN,NaN,-0.54907,-0.54907,-0.80757,0.039036,-0.77356,0.33677,-0.55605,-0.36104,-1.5722,1.3852,-0.45763,0.32231,0.078723,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
0.055423,0.30563,0.023433,NaN,0.8807,0.20889,-0.092226,0.68582,0.30619,-0.62167,0.70049,-1.2298,0.099003,NaN,NaN,-0.13539,-0.13539,-1.4788,-0.8811,-0.77356,-0.67355,-1.0554,-0.36104,-1.5722,-0.90039,1.2203,1.1598,1.1319,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
2.3873,1.3061,1.8845,NaN,0.82723,1.0023,-1.1792,-1.4493,0.30619,-0.62167,-0.7235,-0.80971,0.5903,NaN,NaN,-0.96275,-0.96275,0.19935,1.4192,-0.77356,2.3574,0.31774,-2.1594,-0.7313,-0.13852,-2.1356,-0.93395,-2.3787,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
-0.14643,-0.12987,-0.58727,NaN,0.70096,0.56311,-0.092226,-1.4493,0.30619,-0.62167,-0.011507,-0.80971,-0.20806,NaN,NaN,-0.96275,-0.96275,-0.47193,-0.8811,0.58429,-0.67355,-0.68088,0.76294,-0.7313,1.3852,-0.12203,-0.09644,0.42978,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
2.6135,1.4101,1.9149,NaN,0.33724,1.343,0.99472,0.68582,0.30619,-0.62167,0.22582,-0.80971,-0.4537,NaN,NaN,-0.54907,-0.54907,0.53499,-0.8811,1.9421,-0.67355,0.068088,-1.2602,0.53,-0.90039,0.54915,0.32231,-0.27234,NaN,NaN,NaN,NaN,0.55781,-0.41132,-0.69195,-0.39104,NaN
1.6273,0.4748,2.4405,NaN,0.85195,1.1691,-0.092226,0.68582,0.30619,-0.62167,0.93782,0.87082,-0.085232,NaN,NaN,-0.13539,-0.13539,1.8775,0.49911,-0.77356,0.33677,0.69223,0.98774,0.95043,1.3852,-0.45763,-1.3527,-0.6234,NaN,NaN,NaN,NaN,-0.12933,-0.41132,0.92179,-0.39104,NaN
0.78506,1.0661,0.42543,NaN,0.54165,0.077326,-0.092226,0.68582,0.30619,2.0496,-1.1982,0.87082,-0.88358,NaN,NaN,-0.54907,-0.54907,0.53499,0.95918,0.58429,2.3574,0.69223,0.31335,0.10957,0.62334,-1.1288,-0.09644,-1.6766,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
-0.35623,0.16337,-0.048617,NaN,0.95021,1.4521,0.99472,0.68582,0.30619,-0.087423,-1.4355,-0.38958,0.65171,NaN,NaN,-0.54907,-0.54907,1.2063,0.49911,1.2632,0.33677,0.69223,0.98774,-0.7313,1.3852,-0.45763,-0.09644,-0.6234,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
1.8486,0.80512,1.071,NaN,0.83545,0.69083,0.99472,0.68582,0.30619,-0.62167,0.93782,0.45069,-0.4537,NaN,NaN,-0.96275,-0.96275,-0.80757,0.039036,-0.094638,-0.67355,-0.68088,0.088556,-0.31087,-0.90039,-0.79322,-0.09644,0.078723,NaN,NaN,NaN,NaN,-0.12933,-0.41132,0.92179,-0.39104,NaN
-0.012348,0.517,0.4874,NaN,1.1436,1.0695,0.99472,0.68582,0.30619,2.0496,0.70049,0.45069,-1.0064,NaN,NaN,-0.96275,-0.96275,-1.1432,-0.8811,-0.77356,-0.67355,-1.1802,-0.81063,-0.7313,-0.90039,1.8915,1.5786,1.834,NaN,NaN,NaN,NaN,-0.12933,-0.41132,0.92179,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-0.092226,-1.4493,0.30619,-0.62167,0.70049,0.87082,-1.0678,NaN,NaN,1.5193,1.5193,1.2063,2.3394,2.6211,2.3574,2.315,0.76294,-0.7313,-0.13852,-0.12203,1.1598,0.78084,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,0.99472,0.68582,0.30619,2.0496,-1.4355,0.45069,0.16041,NaN,NaN,0.69197,0.69197,1.5419,1.4192,1.9421,2.3574,1.8157,1.8869,0.53,4.4327,-0.79322,0.32231,0.078723,NaN,NaN,NaN,NaN,0.21424,-0.41132,0.92179,-0.39104,NaN
0.22808,0.69478,0.14494,NaN,0.42751,0.69791,0.99472,0.68582,0.30619,-0.62167,-0.48617,-0.80971,-0.4537,NaN,NaN,1.933,1.933,1.5419,-0.42103,1.2632,0.33677,1.3164,1.8869,0.53,-0.90039,-1.1288,-1.3527,-1.6766,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
0.074866,-0.011829,0.52119,NaN,0.79681,0.0464,0.99472,0.68582,0.30619,-0.62167,-1.4355,-1.2298,1.5115,NaN,NaN,0.69197,0.69197,-0.13629,-0.42103,-0.77356,-0.67355,-0.18157,0.98774,1.7913,1.3852,-1.4644,-2.1902,-1.3255,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
1.3549,0.76588,0.6091,NaN,1.1423,1.0676,-0.092226,-1.4493,0.30619,-0.62167,0.70049,0.87082,0.83594,NaN,NaN,1.1057,1.1057,0.19935,-0.42103,0.58429,-0.67355,0.31774,0.31335,0.53,-0.90039,0.54915,-0.51519,-0.97446,NaN,NaN,NaN,NaN,-0.4729,-0.41132,0.92179,-0.39104,NaN
1.8248,2.2022,1.8844,NaN,0.92205,0.49768,0.99472,-1.4493,0.30619,0.44683,0.70049,0.87082,-0.02382,NaN,NaN,-0.54907,-0.54907,-0.47193,-0.8811,-0.77356,-0.67355,-0.80571,0.088556,-0.31087,1.3852,0.54915,-0.51519,-0.27234,NaN,NaN,NaN,NaN,0.21424,-0.41132,-0.69195,-0.39104,NaN
-0.34042,-0.059162,0.076458,NaN,0.83048,0.53355,0.99472,0.68582,0.30619,-0.62167,-1.1982,-1.2298,1.2658,NaN,NaN,0.27829,0.27829,0.87063,0.95918,-0.094638,1.3471,0.81706,0.53815,1.7913,0.62334,-1.4644,-0.93395,-0.6234,NaN,NaN,NaN,NaN,0.21424,-0.41132,-0.69195,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-0.092226,0.68582,0.30619,-0.62167,-0.011507,-0.80971,-0.085232,NaN,NaN,1.933,1.933,0.53499,2.3394,-0.094638,1.3471,1.566,0.98774,0.10957,-0.13852,-0.12203,-0.09644,-0.6234,NaN,NaN,NaN,NaN,0.90139,-0.41132,-0.69195,2.5418,NaN
2.0521,1.9468,2.4628,NaN,0.70817,0.75427,-1.1792,0.68582,0.30619,0.44683,-0.48617,-0.38958,-0.63794,NaN,NaN,0.69197,0.69197,-0.47193,-0.42103,-0.77356,-0.67355,-0.3064,0.31335,0.95043,-0.13852,-1.1288,-1.3527,-0.97446,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
0.23045,0.43477,1.264,NaN,0.76348,1.0418,-0.092226,0.68582,0.30619,-0.087423,-1.6728,1.7111,-0.02382,NaN,NaN,-0.54907,-0.54907,0.53499,1.8793,1.2632,1.3471,0.94189,1.2125,-0.31087,1.3852,-0.12203,0.74107,-0.27234,NaN,NaN,NaN,NaN,-0.12933,-0.41132,2.5355,-0.39104,NaN
0.88235,1.5835,0.71457,NaN,1.2461,1.1538,-0.092226,-1.4493,-2.8514,2.0496,-0.48617,-0.38958,-0.33088,NaN,NaN,0.27829,0.27829,0.87063,1.8793,-0.77356,1.3471,0.94189,-0.36104,-0.7313,0.62334,-0.45763,0.32231,-0.27234,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
-0.0016559,-0.41799,-0.13546,NaN,0.98625,0.46421,-0.092226,0.68582,0.30619,-0.62167,-1.6728,0.030555,1.143,NaN,NaN,-0.13539,-0.13539,0.53499,-0.42103,-0.094638,0.33677,0.068088,-0.36104,1.3709,-0.90039,-1.1288,-1.3527,-1.6766,NaN,NaN,NaN,NaN,-0.4729,-0.41132,0.92179,-0.39104,NaN
0.43867,0.081056,0.41499,NaN,0.77936,0.93654,-0.092226,0.68582,0.30619,2.0496,0.93782,-0.80971,-1.2521,NaN,NaN,1.5193,1.5193,0.53499,-0.42103,0.58429,0.33677,0.69223,1.4373,0.95043,-0.90039,-0.79322,-2.1902,-0.6234,NaN,NaN,NaN,NaN,0.21424,-0.41132,-0.69195,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-2.2661,0.68582,0.30619,-0.62167,-0.24884,0.030555,1.9414,NaN,NaN,2.3467,2.3467,2.5488,2.3394,1.2632,2.3574,2.8143,-0.36104,1.3709,-0.90039,-0.79322,-1.7715,-1.3255,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,0.99472,0.68582,0.30619,-0.62167,0.70049,0.45069,-0.76076,NaN,NaN,-0.54907,-0.54907,-0.80757,-0.8811,-0.77356,-0.67355,-0.93054,-1.0354,-0.7313,-0.90039,-0.12203,1.5786,0.78084,NaN,NaN,NaN,NaN,0.21424,-0.41132,-0.69195,-0.39104,NaN
-0.32463,-0.16896,-0.54229,NaN,0.45236,0.83671,0.99472,0.68582,0.30619,-0.62167,-1.4355,-0.80971,-0.33088,NaN,NaN,-0.13539,-0.13539,0.87063,0.95918,-0.094638,1.3471,0.69223,-0.81063,0.53,-0.90039,-0.45763,-0.51519,-1.3255,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
1.2843,1.0881,0.6711,NaN,0.84428,0.80661,-0.092226,0.68582,-2.8514,-0.087423,-1.4355,0.87082,1.8185,NaN,NaN,-0.13539,-0.13539,0.53499,0.95918,-0.77356,-0.67355,0.19292,-0.13624,-0.31087,-0.13852,-0.79322,-0.93395,-0.27234,NaN,NaN,NaN,NaN,2.2757,-0.41132,0.92179,2.5418,NaN
-0.50538,-0.11423,-0.33852,NaN,0.82341,0.38159,-0.092226,0.68582,0.30619,-0.62167,-1.6728,-1.2298,-0.69935,NaN,NaN,1.5193,1.5193,0.87063,0.039036,1.2632,2.3574,1.3164,0.53815,1.3709,0.62334,-1.4644,-0.51519,-0.6234,NaN,NaN,NaN,NaN,-0.12933,2.4165,-0.69195,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-0.092226,0.68582,0.30619,-0.62167,-1.1982,0.45069,-0.4537,NaN,NaN,1.1057,1.1057,1.8775,2.3394,1.2632,2.3574,2.1902,1.8869,1.7913,0.62334,-1.4644,-0.93395,-0.6234,NaN,NaN,NaN,NaN,0.21424,-0.41132,-0.69195,-0.39104,NaN
2.3623,2.1785,2.9925,NaN,1.0007,0.64045,0.99472,0.68582,0.30619,-0.62167,0.70049,0.030555,1.2658,NaN,NaN,2.3467,2.3467,-0.13629,0.49911,0.58429,-0.67355,0.81706,1.8869,0.53,-0.13852,-0.45763,-0.09644,-0.6234,NaN,NaN,NaN,NaN,0.55781,-0.41132,0.92179,2.5418,NaN
0.8625,1.3401,1.0916,NaN,0.44485,0.091434,-0.092226,0.68582,0.30619,-0.62167,-1.1982,-0.80971,1.5729,NaN,NaN,-0.54907,-0.54907,0.19935,-0.8811,-0.77356,2.3574,-0.18157,0.31335,0.95043,1.3852,-1.1288,-0.93395,-1.3255,NaN,NaN,NaN,NaN,-0.21522,-0.41132,-0.69195,-0.39104,NaN
2.9929,2.3701,3.3934,NaN,0.67663,0.55456,0.99472,0.68582,0.30619,-0.62167,0.22582,0.030555,0.5903,NaN,NaN,-0.96275,-0.96275,-0.13629,1.4192,-0.77356,-0.67355,-0.18157,-0.13624,-0.31087,-0.13852,-0.45763,0.74107,-0.27234,NaN,NaN,NaN,NaN,0.90139,-0.41132,0.92179,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-0.092226,0.68582,0.30619,-0.62167,-1.6728,0.45069,0.099003,NaN,NaN,-0.96275,-0.96275,0.19935,2.3394,-0.094638,0.33677,0.44257,0.088556,0.95043,1.3852,0.54915,0.32231,0.078723,NaN,NaN,NaN,NaN,0.21424,2.4165,0.92179,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-2.2661,0.68582,-2.8514,-0.62167,0.46316,-1.2298,-0.085232,NaN,NaN,0.27829,0.27829,1.2063,-0.42103,-0.77356,-0.67355,0.19292,0.31335,0.95043,0.62334,-0.79322,-0.51519,-1.6766,NaN,NaN,NaN,NaN,-0.40419,2.4165,-0.69195,-0.39104,NaN
0.69363,0.92339,1.259,NaN,1.0097,0.58189,-0.092226,0.68582,0.30619,-0.087423,0.93782,-0.38958,-0.14664,NaN,NaN,-0.13539,-0.13539,0.19935,-0.42103,-0.77356,0.33677,-0.18157,0.088556,-1.1517,0.62334,0.54915,1.5786,1.834,NaN,NaN,NaN,NaN,-0.35952,-0.41132,0.92179,-0.39104,NaN
0.57349,0.9355,0.69908,NaN,0.8291,0.53633,-0.092226,-1.4493,0.30619,-0.62167,1.4125,0.45069,-1.3749,NaN,NaN,-0.54907,-0.54907,-1.1432,-0.8811,-0.77356,-0.67355,-1.0554,-1.2602,-0.7313,-0.13852,1.5559,0.74107,1.834,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
0.086121,-0.059311,0.29592,NaN,1.0696,0.1477,-0.092226,0.68582,0.30619,-0.62167,0.46316,0.87082,-0.51511,NaN,NaN,-0.96275,-0.96275,-0.47193,-0.8811,-0.77356,-0.67355,-0.93054,-1.2602,-0.31087,-0.13852,0.54915,0.32231,0.42978,NaN,NaN,NaN,NaN,-0.12933,-0.41132,0.92179,-0.39104,NaN
-0.10722,-0.52124,-0.084593,NaN,1.1605,0.33372,0.99472,0.68582,0.30619,-0.62167,0.93782,0.030555,-0.57653,NaN,NaN,-0.96275,-0.96275,-1.1432,-0.8811,-0.77356,-0.67355,-1.1802,-0.81063,-1.5722,-0.90039,1.5559,1.5786,1.834,NaN,NaN,NaN,NaN,-0.12933,-0.41132,0.92179,-0.39104,NaN
1.3333,2.0317,1.79,NaN,1.206,-0.10256,0.99472,-1.4493,0.30619,-0.62167,0.70049,0.87082,1.0816,NaN,NaN,0.27829,0.27829,-0.13629,-0.42103,-0.77356,-0.67355,-0.3064,-1.2602,-1.1517,-0.13852,0.21356,-1.3527,0.42978,NaN,NaN,NaN,NaN,7.7728,2.4165,0.92179,-0.39104,NaN
0.8305,0.14572,0.50886,NaN,1.2121,1.2769,0.99472,-1.4493,-2.8514,-0.62167,-1.4355,0.87082,1.8185,NaN,NaN,1.933,1.933,1.5419,2.3394,3.3,2.3574,2.6895,2.3365,1.3709,1.3852,-0.79322,-2.1902,-1.6766,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-0.092226,0.68582,0.30619,-0.62167,0.93782,-0.80971,-1.1292,NaN,NaN,-0.96275,-0.96275,-0.80757,-0.8811,-0.77356,-0.67355,-1.0554,0.31335,-1.1517,-0.90039,1.2203,1.1598,1.483,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
0.94944,0.69029,0.94571,NaN,0.69571,1.2157,-0.092226,0.68582,0.30619,0.44683,-1.6728,0.030555,-1.1292,NaN,NaN,-0.96275,-0.96275,-0.80757,-0.8811,-0.77356,-0.67355,-1.0554,-0.36104,-1.1517,-0.13852,1.2203,-0.09644,1.1319,NaN,NaN,NaN,NaN,0.21424,-0.41132,-0.69195,2.5418,NaN
1.5985,1.3946,2.3641,NaN,0.86904,0.5201,0.99472,-1.4493,0.30619,-0.62167,0.70049,0.45069,-0.26947,NaN,NaN,-0.96275,-0.96275,0.19935,-0.42103,0.58429,-0.67355,-0.3064,0.53815,0.10957,-0.13852,0.54915,0.32231,-0.27234,NaN,NaN,NaN,NaN,-0.38701,-0.41132,0.92179,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,-0.092226,0.68582,0.30619,2.0496,0.93782,0.87082,0.83594,NaN,NaN,0.27829,0.27829,1.2063,0.039036,1.2632,-0.67355,0.69223,2.1117,-0.31087,2.9089,-0.45763,-0.51519,-0.6234,NaN,NaN,NaN,NaN,-0.12933,-0.41132,0.92179,-0.39104,NaN
-0.012346,-0.067805,-0.10446,NaN,0.76258,0.3517,0.99472,-1.4493,0.30619,-0.62167,-1.6728,2.1312,-1.3135,NaN,NaN,-0.13539,-0.13539,0.53499,1.8793,-0.77356,-0.67355,0.44257,0.98774,1.3709,1.3852,0.21356,-0.09644,-0.27234,NaN,NaN,NaN,NaN,0.21424,-0.41132,2.5355,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,0.99472,0.68582,0.30619,-0.62167,-1.6728,-0.38958,-0.69935,NaN,NaN,-0.13539,-0.13539,0.19935,-0.8811,-0.77356,0.33677,-0.3064,-0.58583,0.95043,-0.90039,0.21356,-0.09644,0.42978,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
-0.31005,-0.31333,0.11026,NaN,1.3394,0.69995,0.99472,-1.4493,0.30619,-0.62167,0.70049,2.1312,-0.76076,NaN,NaN,-0.96275,-0.96275,-0.47193,-0.8811,-0.77356,-0.67355,-0.93054,-0.36104,0.10957,2.1471,1.2203,0.74107,1.1319,NaN,NaN,NaN,NaN,-0.12933,-0.41132,0.92179,-0.39104,NaN
-0.89176,-0.91669,-0.89222,NaN,-1.1655,-1.1347,0.99472,0.68582,0.30619,-0.62167,1.4125,-0.38958,-1.3135,NaN,NaN,-0.96275,-0.96275,-0.80757,-0.8811,-0.77356,-0.67355,-1.0554,-1.7098,-0.7313,-0.90039,1.8915,1.5786,1.834,NaN,NaN,NaN,NaN,-0.12933,2.4165,0.11492,-0.39104,NaN
1.1697,0.7288,0.616,NaN,1.0974,0.51449,0.99472,-1.4493,0.30619,-0.62167,0.70049,1.2909,-0.02382,NaN,NaN,-0.96275,-0.96275,-0.80757,-0.8811,-0.094638,-0.67355,-0.93054,-0.58583,-0.7313,-0.90039,0.54915,0.32231,0.42978,NaN,NaN,NaN,NaN,-0.12933,2.4165,-0.69195,-0.39104,NaN
-0.033597,0.41668,0.58031,NaN,0.63785,-0.25424,-1.1792,0.68582,0.30619,-0.087423,1.1751,-0.80971,-0.085232,NaN,NaN,-0.96275,-0.96275,-1.1432,-0.8811,-0.77356,-0.67355,-1.1802,-1.9346,0.95043,-0.90039,1.2203,1.1598,1.834,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,-0.39104,NaN
0.62796,0.5774,0.71526,NaN,0.59513,1.2456,-0.092226,0.68582,0.30619,-0.087423,0.70049,0.87082,-1.0064,NaN,NaN,-0.13539,-0.13539,-1.4788,-0.8811,-0.77356,-0.67355,-1.0554,0.088556,-0.7313,-0.13852,0.54915,0.32231,0.42978,NaN,NaN,NaN,NaN,-0.12933,-0.41132,-0.69195,-0.39104,NaN
-0.44371,-0.36499,0.063703,NaN,0.60321,0.11116,0.99472,-1.4493,0.30619,-0.62167,-1.6728,0.030555,2.9854,NaN,NaN,0.27829,0.27829,1.2063,1.4192,2.6211,2.3574,1.6909,0.76294,1.7913,0.62334,-1.4644,-0.51519,-1.6766,NaN,NaN,NaN,NaN,-0.4729,-0.41132,-0.69195,2.5418,NaN
